unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1650506400,2022-04-21 02:00:00,BTC/USD,41697.56,41744.57,41584.91,41643.04,17.19691162,716131.6784681248
1650502800,2022-04-21 01:00:00,BTC/USD,41552.48,41789.52,41476.17,41672.30,133.66873603,5570283.668462969
1650499200,2022-04-21 00:00:00,BTC/USD,41378.77,41583.83,41336.49,41543.67,46.79741953,1944136.553805875
1650495600,2022-04-20 23:00:00,BTC/USD,41477.41,41505.54,41296.04,41375.85,22.57855087,934206.7340144895
1650492000,2022-04-20 22:00:00,BTC/USD,41519.27,41630.30,41462.37,41496.13,14.78675229,613592.9953036377
1650488400,2022-04-20 21:00:00,BTC/USD,41435.27,41646.33,41390.16,41519.27,36.35326587,1509361.0610383148
1650484800,2022-04-20 20:00:00,BTC/USD,41200.36,41466.43,41158.15,41425.81,39.10770826,1620068.4919141906
1650481200,2022-04-20 19:00:00,BTC/USD,40971.28,41283.33,40957.26,41192.59,85.69462457,3529983.5351159363
1650477600,2022-04-20 18:00:00,BTC/USD,41373.49,41388.58,40893.21,40981.45,95.79161989,3925679.4809410404
1650474000,2022-04-20 17:00:00,BTC/USD,41397.96,41460.49,41296.32,41390.65,25.56127940,1057997.96919761
1650470400,2022-04-20 16:00:00,BTC/USD,41276.40,41411.18,41043.71,41394.05,56.27692071,2329529.6697157756
1650466800,2022-04-20 15:00:00,BTC/USD,41566.42,41566.42,41055.00,41285.04,148.97579099,6150471.49005379
1650463200,2022-04-20 14:00:00,BTC/USD,41602.25,41771.85,41531.38,41566.49,101.81476903,4232082.578737805
1650459600,2022-04-20 13:00:00,BTC/USD,42114.59,42117.42,41461.99,41598.39,130.50458441,5428780.5990751
1650456000,2022-04-20 12:00:00,BTC/USD,42137.87,42188.03,41960.50,42132.66,85.02930766,3582510.909674176
1650452400,2022-04-20 11:00:00,BTC/USD,41858.34,42220.04,41734.82,42113.96,121.95246805,5135901.361358978
1650448800,2022-04-20 10:00:00,BTC/USD,41555.88,41912.19,41471.46,41838.39,126.08679665,5275268.572093394
1650445200,2022-04-20 09:00:00,BTC/USD,41500.36,41734.02,41469.92,41576.21,82.90487845,3446870.6364616742
1650441600,2022-04-20 08:00:00,BTC/USD,41361.73,41538.10,41324.86,41503.56,29.33470928,1217494.8666850366
1650438000,2022-04-20 07:00:00,BTC/USD,41485.48,41638.64,41310.15,41348.55,27.06393219,1119054.3533548245
1650434400,2022-04-20 06:00:00,BTC/USD,41461.71,41486.35,41390.30,41483.23,14.18212363,588320.2964317249
1650430800,2022-04-20 05:00:00,BTC/USD,41362.07,41460.71,41318.84,41460.71,12.68024023,525731.7629063634
1650427200,2022-04-20 04:00:00,BTC/USD,41410.34,41414.94,41286.03,41362.64,9.10777120,376721.461347968
1650423600,2022-04-20 03:00:00,BTC/USD,41398.89,41415.47,41316.58,41415.47,12.79473404,529899.9237915988
1650420000,2022-04-20 02:00:00,BTC/USD,41370.45,41411.40,41328.62,41397.97,14.70258399,608657.1309405003
1650416400,2022-04-20 01:00:00,BTC/USD,41317.63,41398.09,41244.08,41369.44,8.92687390,369299.77419361606
1650412800,2022-04-20 00:00:00,BTC/USD,41476.89,41555.06,41285.54,41314.45,57.32902747,2368517.2389579415
1650409200,2022-04-19 23:00:00,BTC/USD,41415.60,41550.02,41415.60,41505.77,10.84075225,449953.7695154824
1650405600,2022-04-19 22:00:00,BTC/USD,41330.37,41474.22,41286.49,41392.00,29.09128737,1204146.56681904
1650402000,2022-04-19 21:00:00,BTC/USD,41289.91,41407.17,41257.43,41329.66,46.31151839,1914039.3091424478
1650398400,2022-04-19 20:00:00,BTC/USD,41406.05,41406.05,41190.83,41302.77,159.24773370,6577372.518032349
1650394800,2022-04-19 19:00:00,BTC/USD,41401.91,41560.73,41373.90,41444.08,15.71961435,651484.954690548
1650391200,2022-04-19 18:00:00,BTC/USD,41361.09,41520.74,41322.32,41401.91,23.00226283,952337.6154840053
1650387600,2022-04-19 17:00:00,BTC/USD,41360.57,41386.47,41176.28,41358.08,37.45942191,1549249.768107533
1650384000,2022-04-19 16:00:00,BTC/USD,41470.37,41569.93,41211.28,41351.46,102.63083287,4243934.78019049
1650380400,2022-04-19 15:00:00,BTC/USD,41589.21,41754.05,41412.89,41462.12,101.92067552,4225847.278891303
1650376800,2022-04-19 14:00:00,BTC/USD,41467.39,41701.00,41399.36,41590.74,282.67209748,11756541.711545335
1650373200,2022-04-19 13:00:00,BTC/USD,40979.58,41472.84,40865.91,41438.17,196.97130777,8162130.536495581
1650369600,2022-04-19 12:00:00,BTC/USD,40738.76,41107.78,40677.29,40972.14,57.09329115,2339234.318058561
1650366000,2022-04-19 11:00:00,BTC/USD,40794.15,41036.61,40689.95,40722.12,46.93880966,1911447.8396316792
1650362400,2022-04-19 10:00:00,BTC/USD,40669.34,40829.88,40652.94,40805.86,19.19909630,783435.635744318
1650358800,2022-04-19 09:00:00,BTC/USD,40722.67,40775.58,40578.58,40673.54,36.39879411,1480467.8081848493
1650355200,2022-04-19 08:00:00,BTC/USD,40703.07,40859.75,40671.86,40732.06,18.17676975,740377.2760631848
1650351600,2022-04-19 07:00:00,BTC/USD,40719.03,40762.66,40581.73,40703.07,27.97727578,1138761.0144826446
1650348000,2022-04-19 06:00:00,BTC/USD,40686.39,40817.60,40679.11,40732.21,17.02077236,693293.6741297155
1650344400,2022-04-19 05:00:00,BTC/USD,40859.89,40887.97,40663.19,40682.24,14.53290560,591231.1535165439
1650340800,2022-04-19 04:00:00,BTC/USD,40708.65,40887.82,40668.03,40876.37,12.39743978,506762.3354999986
1650337200,2022-04-19 03:00:00,BTC/USD,40629.61,40790.14,40629.61,40708.65,32.08053135,1305955.1225411776
1650333600,2022-04-19 02:00:00,BTC/USD,40773.66,40778.56,40601.01,40624.53,23.72975102,964009.9822045205
1650330000,2022-04-19 01:00:00,BTC/USD,40906.64,40940.22,40715.06,40766.02,29.29672676,1194310.949032695
1650326400,2022-04-19 00:00:00,BTC/USD,40814.60,41250.23,40814.60,40897.80,116.40114433,4760550.720579474
1650322800,2022-04-18 23:00:00,BTC/USD,40944.99,40984.65,40726.55,40814.60,10.54030942,430198.512853532
1650319200,2022-04-18 22:00:00,BTC/USD,40818.87,40943.33,40721.42,40934.80,21.88056256,895676.4522810881
1650315600,2022-04-18 21:00:00,BTC/USD,40659.24,41101.00,40659.24,40802.24,45.37387984,1851355.9349628414
1650312000,2022-04-18 20:00:00,BTC/USD,40717.85,40922.70,40632.64,40656.88,35.63121807,1448654.1573258217
1650308400,2022-04-18 19:00:00,BTC/USD,40667.24,40733.90,40413.28,40664.76,150.68462756,6127554.215416785
1650304800,2022-04-18 18:00:00,BTC/USD,40268.49,41004.10,40213.15,40673.73,518.48443609,21088695.962726917
1650301200,2022-04-18 17:00:00,BTC/USD,39480.69,40391.41,39464.60,40208.97,438.39988229,17627607.715002142
1650297600,2022-04-18 16:00:00,BTC/USD,39259.05,39611.51,39050.00,39471.53,80.50609372,3177698.6934517915
1650294000,2022-04-18 15:00:00,BTC/USD,39335.13,39368.17,39134.34,39271.93,49.73194464,1953069.4486659553
1650290400,2022-04-18 14:00:00,BTC/USD,39334.04,39582.10,39320.03,39339.59,63.84466281,2511622.8586336477
1650286800,2022-04-18 13:00:00,BTC/USD,39414.71,39611.51,39267.04,39330.16,73.63295629,2895995.9521587063
1650283200,2022-04-18 12:00:00,BTC/USD,39018.06,39496.05,39017.55,39408.12,117.84577456,4644080.425353427
1650279600,2022-04-18 11:00:00,BTC/USD,38953.05,39107.32,38934.84,39014.52,20.92446302,816357.8809830503
1650276000,2022-04-18 10:00:00,BTC/USD,38975.26,39120.26,38931.67,38949.39,33.86201755,1318904.9277417944
1650272400,2022-04-18 09:00:00,BTC/USD,38892.47,38992.56,38808.94,38986.69,109.82879817,4281861.307326358
1650268800,2022-04-18 08:00:00,BTC/USD,38934.12,39072.85,38862.93,38892.73,26.21469384,1019561.0095517832
1650265200,2022-04-18 07:00:00,BTC/USD,38997.30,39068.06,38818.66,38909.08,52.47263837,2041662.0841493995
1650261600,2022-04-18 06:00:00,BTC/USD,38935.59,39087.40,38900.00,39008.83,26.79948233,1045416.4502989739
1650258000,2022-04-18 05:00:00,BTC/USD,38801.42,39007.24,38547.12,38936.39,103.72218784,4038567.557391498
1650254400,2022-04-18 04:00:00,BTC/USD,39846.04,39850.32,38697.00,38826.25,340.63117995,13225431.350533687
1650250800,2022-04-18 03:00:00,BTC/USD,39814.49,39887.75,39761.60,39820.35,13.10939435,522020.6713050225
1650247200,2022-04-18 02:00:00,BTC/USD,39778.86,39837.07,39754.24,39813.71,9.39913952,374214.6150988192
1650243600,2022-04-18 01:00:00,BTC/USD,39718.23,39833.34,39685.92,39759.56,13.52840890,537883.585364084
1650240000,2022-04-18 00:00:00,BTC/USD,39660.62,39771.25,39599.72,39737.42,64.03310415,2544510.3535122927
1650236400,2022-04-17 23:00:00,BTC/USD,39973.60,39990.06,39565.68,39691.27,105.98908668,4206841.456469283
1650232800,2022-04-17 22:00:00,BTC/USD,40212.95,40334.89,39945.62,39992.00,22.27148517,890681.2349186399
1650229200,2022-04-17 21:00:00,BTC/USD,40268.65,40294.49,40146.79,40223.75,10.80047842,434435.743846475
1650225600,2022-04-17 20:00:00,BTC/USD,40399.49,40468.69,40270.26,40271.70,6.92266543,278787.50539733097
1650222000,2022-04-17 19:00:00,BTC/USD,40107.89,40459.82,40094.27,40397.99,22.54818042,910901.1671253558
1650218400,2022-04-17 18:00:00,BTC/USD,40109.59,40166.29,39859.25,40131.23,61.84587092,2481950.870440832
1650214800,2022-04-17 17:00:00,BTC/USD,40224.55,40289.16,40066.28,40117.83,31.54401109,1265477.2744267348
1650211200,2022-04-17 16:00:00,BTC/USD,40464.80,40493.51,40163.49,40225.85,35.50554094,1428240.5640212991
1650207600,2022-04-17 15:00:00,BTC/USD,40379.18,40498.20,40327.16,40451.51,7.41831972,300082.23433677724
1650204000,2022-04-17 14:00:00,BTC/USD,40286.76,40439.69,40201.84,40375.57,22.19710070,896220.593109899
1650200400,2022-04-17 13:00:00,BTC/USD,40436.88,40602.69,40297.59,40327.73,30.74236903,1239769.9578022019
1650196800,2022-04-17 12:00:00,BTC/USD,40486.40,40500.17,40385.15,40443.69,11.66729206,471868.3432141014
1650193200,2022-04-17 11:00:00,BTC/USD,40423.34,40488.30,40369.52,40485.33,8.26050708,334429.35510113643
1650189600,2022-04-17 10:00:00,BTC/USD,40437.80,40479.13,40394.87,40423.34,10.41518970,421016.754407598
1650186000,2022-04-17 09:00:00,BTC/USD,40395.13,40533.94,40395.13,40437.80,17.07183383,690347.402050774
1650182400,2022-04-17 08:00:00,BTC/USD,40295.14,40432.99,40286.76,40394.56,5.39902058,218091.06076004478
1650178800,2022-04-17 07:00:00,BTC/USD,40339.60,40376.48,40240.00,40309.46,11.98443343,483086.03996924777
1650175200,2022-04-17 06:00:00,BTC/USD,40396.14,40397.59,40328.82,40347.75,6.59819923,266222.4929822325
1650171600,2022-04-17 05:00:00,BTC/USD,40294.89,40440.93,40270.14,40386.46,11.41230015,460902.403515969
1650168000,2022-04-17 04:00:00,BTC/USD,40246.05,40341.17,40246.05,40294.89,5.69469089,229466.94299655213
1650164400,2022-04-17 03:00:00,BTC/USD,40181.35,40310.80,40145.91,40250.08,12.95431625,521412.26540780003
1650160800,2022-04-17 02:00:00,BTC/USD,40407.00,40409.49,40128.53,40186.94,8.54606919,343440.36977437866
1650157200,2022-04-17 01:00:00,BTC/USD,40399.79,40440.93,40347.42,40407.00,3.73294386,150837.06255102
1650153600,2022-04-17 00:00:00,BTC/USD,40379.81,40433.79,40321.04,40395.14,13.48181383,544599.7571167862
1650150000,2022-04-16 23:00:00,BTC/USD,40421.87,40507.96,40371.82,40395.67,10.12534091,409019.9300378597
1650146400,2022-04-16 22:00:00,BTC/USD,40535.21,40701.00,40407.97,40421.87,20.88084039,844042.6157353293
1650142800,2022-04-16 21:00:00,BTC/USD,40314.62,40619.08,40311.43,40513.61,28.05948490,1136791.0280394892
1650139200,2022-04-16 20:00:00,BTC/USD,40225.16,40392.58,40200.02,40296.26,11.93464030,480921.368535278
1650135600,2022-04-16 19:00:00,BTC/USD,40213.15,40267.19,40181.66,40228.65,7.46598560,300346.52160744
1650132000,2022-04-16 18:00:00,BTC/USD,40165.34,40217.15,40120.67,40203.35,8.28566810,333111.614608135
1650128400,2022-04-16 17:00:00,BTC/USD,40209.15,40248.25,40108.27,40145.23,8.50233452,341328.1748423396
1650124800,2022-04-16 16:00:00,BTC/USD,40083.01,40241.66,40024.01,40224.55,13.86069372,557540.167574826
1650121200,2022-04-16 15:00:00,BTC/USD,40515.25,40584.98,40014.79,40073.28,76.14514660,3051385.780342848
1650117600,2022-04-16 14:00:00,BTC/USD,40457.70,40517.21,40405.91,40514.66,8.54724166,346288.5897927356
1650114000,2022-04-16 13:00:00,BTC/USD,40469.88,40480.56,40391.94,40461.95,7.15358733,289448.09286709345
1650110400,2022-04-16 12:00:00,BTC/USD,40436.75,40492.51,40344.50,40469.79,10.41010052,421294.5819232908
1650106800,2022-04-16 11:00:00,BTC/USD,40426.49,40503.98,40403.51,40436.75,4.85305864,196241.91896102
1650103200,2022-04-16 10:00:00,BTC/USD,40345.27,40500.00,40319.18,40424.78,26.08548873,1054500.1431027295
1650099600,2022-04-16 09:00:00,BTC/USD,40390.54,40435.07,40297.58,40350.02,19.97725728,806082.7307931455
1650096000,2022-04-16 08:00:00,BTC/USD,40413.92,40480.85,40347.10,40389.98,6.99591002,282564.66578959965
1650092400,2022-04-16 07:00:00,BTC/USD,40441.49,40472.05,40389.69,40418.10,5.94453201,240266.68923338098
1650088800,2022-04-16 06:00:00,BTC/USD,40461.67,40474.10,40398.69,40441.49,5.16352012,208820.4472977788
1650085200,2022-04-16 05:00:00,BTC/USD,40554.67,40554.67,40378.40,40477.88,16.96630443,686760.0347610083
1650081600,2022-04-16 04:00:00,BTC/USD,40452.87,40566.42,40423.93,40555.16,8.42451828,341657.6867683248
1650078000,2022-04-16 03:00:00,BTC/USD,40517.24,40546.50,40413.97,40441.89,12.30242354,497533.25953809055
1650074400,2022-04-16 02:00:00,BTC/USD,40603.40,40618.62,40520.82,40547.41,6.74204530,273372.47501767304
1650070800,2022-04-16 01:00:00,BTC/USD,40579.14,40700.00,40540.98,40603.40,24.67534092,1001902.7375111281
1650067200,2022-04-16 00:00:00,BTC/USD,40576.41,40595.76,40464.70,40567.20,16.22478401,658194.057890472
1650063600,2022-04-15 23:00:00,BTC/USD,40481.66,40604.13,40408.81,40563.18,26.49499393,1074721.2078814975
1650060000,2022-04-15 22:00:00,BTC/USD,40420.91,40519.81,40357.83,40466.80,5.42376642,219482.470964856
1650056400,2022-04-15 21:00:00,BTC/USD,40413.79,40469.58,40366.09,40443.00,11.49044917,464708.23578231
1650052800,2022-04-15 20:00:00,BTC/USD,40321.60,40415.80,40276.35,40413.79,14.52835481,587145.8803368299
1650049200,2022-04-15 19:00:00,BTC/USD,40401.39,40419.45,40281.87,40329.67,7.88545400,318017.75762017997
1650045600,2022-04-15 18:00:00,BTC/USD,40449.86,40480.09,40373.91,40410.08,12.71976796,514006.84084503684
1650042000,2022-04-15 17:00:00,BTC/USD,40412.19,40668.55,40377.09,40447.04,51.54815819,2084970.4162372577
1650038400,2022-04-15 16:00:00,BTC/USD,40436.29,40464.07,40243.82,40385.35,69.07657846,2789681.7979095606
1650034800,2022-04-15 15:00:00,BTC/USD,40459.03,40581.11,40360.77,40436.22,24.60517357,994940.2116147055
1650031200,2022-04-15 14:00:00,BTC/USD,40069.71,40869.99,39958.30,40457.69,133.64957615,5407153.120508094
1650027600,2022-04-15 13:00:00,BTC/USD,40182.12,40248.45,40025.09,40060.59,21.83106566,874565.3706683393
1650024000,2022-04-15 12:00:00,BTC/USD,40220.55,40266.56,40123.86,40162.19,7.37152336,296056.5217737584
1650020400,2022-04-15 11:00:00,BTC/USD,40274.21,40378.08,40115.80,40220.80,19.95534019,802619.7467139522
1650016800,2022-04-15 10:00:00,BTC/USD,40129.86,40393.89,40098.71,40276.42,37.48099303,1509600.2172933526
1650013200,2022-04-15 09:00:00,BTC/USD,40169.95,40200.76,40021.85,40129.86,26.37167096,1058291.4635908655
1650009600,2022-04-15 08:00:00,BTC/USD,40257.88,40375.72,40105.97,40162.27,22.26221880,894101.2422446759
1650006000,2022-04-15 07:00:00,BTC/USD,40053.61,40443.83,39960.00,40244.30,51.10682075,2056758.226309225
1650002400,2022-04-15 06:00:00,BTC/USD,40157.34,40170.76,39981.49,40053.61,58.08928840,2326685.7027511243
1649998800,2022-04-15 05:00:00,BTC/USD,40123.35,40228.10,40090.38,40141.58,38.03432703,1526757.9812209075
1649995200,2022-04-15 04:00:00,BTC/USD,40193.08,40268.26,40071.24,40119.80,40.79404052,1636648.7468542962
1649991600,2022-04-15 03:00:00,BTC/USD,40027.36,40219.77,40011.76,40217.19,21.38098515,859883.1421647286
1649988000,2022-04-15 02:00:00,BTC/USD,39956.79,40080.04,39920.24,40030.59,14.94549584,598277.0163177456
1649984400,2022-04-15 01:00:00,BTC/USD,39865.98,39991.05,39827.24,39967.79,10.13347726,405012.6910974554
1649980800,2022-04-15 00:00:00,BTC/USD,39962.60,40176.36,39788.97,39860.47,25.21991842,1005277.8015828574
1649977200,2022-04-14 23:00:00,BTC/USD,39857.37,39964.22,39842.99,39961.53,10.70791816,427904.7927883848
1649973600,2022-04-14 22:00:00,BTC/USD,39985.80,40033.01,39814.51,39846.07,24.91183750,992638.8208536251
1649970000,2022-04-14 21:00:00,BTC/USD,39901.31,40011.29,39867.02,39982.40,18.22545508,728697.435190592
1649966400,2022-04-14 20:00:00,BTC/USD,39767.37,39921.25,39670.71,39921.25,68.04683154,2716514.573616225
1649962800,2022-04-14 19:00:00,BTC/USD,39661.99,39873.41,39582.53,39785.01,41.23674437,1640604.2871278937
1649959200,2022-04-14 18:00:00,BTC/USD,40000.00,40035.71,39612.83,39650.11,63.67606325,2524762.9122294574
1649955600,2022-04-14 17:00:00,BTC/USD,39952.14,40050.20,39843.64,39987.20,21.43245215,857023.7506124799
1649952000,2022-04-14 16:00:00,BTC/USD,39958.40,40060.02,39759.13,39951.67,160.00434387,6392440.744860763
1649948400,2022-04-14 15:00:00,BTC/USD,40425.90,40500.00,39931.25,39976.45,141.30480976,5648864.662130152
1649944800,2022-04-14 14:00:00,BTC/USD,40607.99,40669.84,40310.51,40438.60,148.76440088,6015824.101425968
1649941200,2022-04-14 13:00:00,BTC/USD,41142.76,41303.10,40511.63,40630.03,139.35705216,5662081.209972365
1649937600,2022-04-14 12:00:00,BTC/USD,40903.66,41202.15,40865.21,41135.76,36.26592347,1491826.3240402872
1649934000,2022-04-14 11:00:00,BTC/USD,40960.42,41083.83,40842.28,40916.94,34.70422658,1419990.7567202651
1649930400,2022-04-14 10:00:00,BTC/USD,41185.04,41222.15,40945.33,40960.54,26.68708568,1093117.4404790672
1649926800,2022-04-14 09:00:00,BTC/USD,41172.36,41220.76,40984.65,41202.24,48.67972366,2005713.6573729983
1649923200,2022-04-14 08:00:00,BTC/USD,41272.61,41341.01,41170.09,41194.45,16.03122658,660397.5617884808
1649919600,2022-04-14 07:00:00,BTC/USD,41195.17,41381.74,41166.82,41274.56,35.42739960,1462250.330434176
1649916000,2022-04-14 06:00:00,BTC/USD,41332.62,41354.90,41167.69,41214.99,26.02582283,1072654.0276802217
1649912400,2022-04-14 05:00:00,BTC/USD,41285.91,41365.00,41247.60,41316.44,12.98854462,536640.4244795529
1649908800,2022-04-14 04:00:00,BTC/USD,41321.97,41430.67,41248.73,41291.43,13.87895213,573081.7803492459
1649905200,2022-04-14 03:00:00,BTC/USD,41430.99,41461.01,41280.71,41337.18,15.93002396,658502.2678388328
1649901600,2022-04-14 02:00:00,BTC/USD,41469.82,41481.91,41350.48,41424.99,17.62502427,730116.4541345073
1649898000,2022-04-14 01:00:00,BTC/USD,41192.35,41504.29,41185.28,41489.83,24.46940215,1015231.3354051346
1649894400,2022-04-14 00:00:00,BTC/USD,41159.29,41280.80,41058.82,41194.80,23.11255380,952117.03128024
1649890800,2022-04-13 23:00:00,BTC/USD,41282.27,41338.94,41081.60,41147.74,26.53333170,1091786.634125358
1649887200,2022-04-13 22:00:00,BTC/USD,41238.26,41399.79,41158.97,41304.84,21.45939732,886376.9727990287
1649883600,2022-04-13 21:00:00,BTC/USD,41268.53,41343.18,41086.50,41223.76,16.64835852,686307.9360224352
1649880000,2022-04-13 20:00:00,BTC/USD,41050.01,41321.48,41001.00,41245.91,20.50720395,845838.2884733446
1649876400,2022-04-13 19:00:00,BTC/USD,41372.97,41557.61,41053.11,41067.61,108.46974034,4454592.993084388
1649872800,2022-04-13 18:00:00,BTC/USD,41035.59,41388.88,40989.63,41376.01,57.50715592,2379416.6584174796
1649869200,2022-04-13 17:00:00,BTC/USD,41019.64,41140.04,40842.86,41046.51,48.40090426,1986688.2007171325
1649865600,2022-04-13 16:00:00,BTC/USD,41181.88,41360.07,40960.10,41020.43,143.67616468,5893658.055924413
1649862000,2022-04-13 15:00:00,BTC/USD,40665.44,41417.03,40665.44,41172.04,175.30166718,7217527.253201648
1649858400,2022-04-13 14:00:00,BTC/USD,40554.40,40965.58,40389.04,40667.82,146.49131337,5957482.3636947535
1649854800,2022-04-13 13:00:00,BTC/USD,39725.15,40593.08,39630.52,40548.79,143.64679163,5824703.5879786275
1649851200,2022-04-13 12:00:00,BTC/USD,39747.85,39945.44,39658.00,39731.37,162.97709427,6475303.233966251
1649847600,2022-04-13 11:00:00,BTC/USD,39820.44,40010.36,39707.05,39721.14,68.12654318,2706063.959368825
1649844000,2022-04-13 10:00:00,BTC/USD,40065.79,40135.53,39759.13,39820.44,31.21416006,1242961.5878196266
1649840400,2022-04-13 09:00:00,BTC/USD,40185.64,40210.05,40037.39,40098.52,29.20892564,1171234.6889540527
1649836800,2022-04-13 08:00:00,BTC/USD,40148.34,40216.05,40030.47,40173.84,39.35317641,1580968.2125871144
1649833200,2022-04-13 07:00:00,BTC/USD,39975.30,40226.34,39929.69,40143.79,56.00231292,2248145.0893747667
1649829600,2022-04-13 06:00:00,BTC/USD,40203.21,40233.07,39881.06,39971.50,23.60031655,943340.0529783249
1649826000,2022-04-13 05:00:00,BTC/USD,40160.34,40221.85,40083.52,40211.49,14.00401868,563122.4571106331
1649822400,2022-04-13 04:00:00,BTC/USD,40094.92,40141.43,39953.97,40141.43,74.50338001,2990672.2134348145
1649818800,2022-04-13 03:00:00,BTC/USD,40062.64,40268.05,40020.20,40093.12,43.93262339,1761395.941490077
1649815200,2022-04-13 02:00:00,BTC/USD,39885.40,40168.54,39721.00,40069.91,32.41395175,1298824.1293668428
1649811600,2022-04-13 01:00:00,BTC/USD,39946.38,39950.56,39584.86,39890.42,46.57678368,1857967.4632443455
1649808000,2022-04-13 00:00:00,BTC/USD,40099.51,40196.50,39914.89,39958.39,32.92917205,1315796.6991509993
1649804400,2022-04-12 23:00:00,BTC/USD,39852.28,40298.99,39836.70,40097.46,99.97108649,4008586.6416893154
1649800800,2022-04-12 22:00:00,BTC/USD,39698.31,39936.05,39568.90,39849.22,135.09852367,5383570.791401037
1649797200,2022-04-12 21:00:00,BTC/USD,39539.77,39763.91,39502.81,39723.59,32.82638687,1303981.9332052632
1649793600,2022-04-12 20:00:00,BTC/USD,39321.10,39603.92,39273.65,39542.95,50.20568020,1985280.70186459
1649790000,2022-04-12 19:00:00,BTC/USD,39665.31,39725.46,39285.90,39299.35,242.09835301,9514307.909363544
1649786400,2022-04-12 18:00:00,BTC/USD,40020.55,40077.54,39644.79,39679.53,115.64499099,4588738.889337434
1649782800,2022-04-12 17:00:00,BTC/USD,40102.06,40234.84,39961.09,40015.15,32.27562246,1291513.8740802691
1649779200,2022-04-12 16:00:00,BTC/USD,40180.29,40393.87,39939.19,40099.39,27.65113490,1108793.642297711
1649775600,2022-04-12 15:00:00,BTC/USD,40000.00,40389.04,39982.04,40194.83,55.15551155,2216966.4103152864
1649772000,2022-04-12 14:00:00,BTC/USD,40412.79,40456.56,39791.13,40025.33,142.40533364,5699820.472701102
1649768400,2022-04-12 13:00:00,BTC/USD,40635.76,40635.76,40169.00,40418.86,110.58203947,4469599.971852404
1649764800,2022-04-12 12:00:00,BTC/USD,40392.74,40691.01,40219.00,40635.76,295.59537686,12011742.791192513
1649761200,2022-04-12 11:00:00,BTC/USD,40148.26,40449.68,40116.54,40389.43,40.51477801,1636368.7904004343
1649757600,2022-04-12 10:00:00,BTC/USD,40206.30,40270.17,40102.72,40161.08,51.76452994,2078919.4280827355
1649754000,2022-04-12 09:00:00,BTC/USD,40194.44,40258.13,40000.00,40202.02,110.66995826,4449155.875367685
1649750400,2022-04-12 08:00:00,BTC/USD,40205.85,40345.45,40117.90,40179.69,85.51519738,3435974.1210172125
1649746800,2022-04-12 07:00:00,BTC/USD,39938.52,40203.82,39887.58,40199.35,94.30842010,3791137.187546935
1649743200,2022-04-12 06:00:00,BTC/USD,40138.04,40199.77,39848.02,39957.04,73.56078289,2939271.1443670457
1649739600,2022-04-12 05:00:00,BTC/USD,39916.43,40160.45,39879.24,40124.56,74.39346680,2985005.122224608
1649736000,2022-04-12 04:00:00,BTC/USD,39763.68,39946.49,39636.68,39900.90,69.30044366,2765150.0724332943
1649732400,2022-04-12 03:00:00,BTC/USD,39495.20,39761.65,39491.50,39761.65,33.81669803,1344607.7112245494
1649728800,2022-04-12 02:00:00,BTC/USD,39500.33,39562.11,39296.59,39496.13,42.66158458,1684967.4905776754
1649725200,2022-04-12 01:00:00,BTC/USD,39564.51,39756.34,39432.19,39514.91,37.06441004,1464596.8269336964
1649721600,2022-04-12 00:00:00,BTC/USD,39545.37,39859.44,39374.56,39570.01,58.84026379,2328309.826572938
1649718000,2022-04-11 23:00:00,BTC/USD,39740.82,39847.80,39401.00,39524.86,58.37556775,2307286.142739265
1649714400,2022-04-11 22:00:00,BTC/USD,39417.77,39983.99,39218.15,39779.20,148.35070556,5901272.386612351
1649710800,2022-04-11 21:00:00,BTC/USD,39814.84,39913.99,39268.71,39417.77,189.87525281,7484459.043956433
1649707200,2022-04-11 20:00:00,BTC/USD,39981.10,40263.84,39492.65,39827.76,201.09161205,8009028.462740509
1649703600,2022-04-11 19:00:00,BTC/USD,40522.31,40602.13,39782.99,40001.68,190.78323922,7631650.084641891
1649700000,2022-04-11 18:00:00,BTC/USD,40471.80,40528.41,40257.36,40513.18,33.71463593,1365887.1140665575
1649696400,2022-04-11 17:00:00,BTC/USD,40772.16,40908.13,40269.24,40471.90,120.04996777,4858650.2905906625
1649692800,2022-04-11 16:00:00,BTC/USD,40570.77,40826.39,40494.39,40766.89,128.21508532,5226930.279581054
1649689200,2022-04-11 15:00:00,BTC/USD,40784.73,40990.41,40539.56,40596.93,121.00834007,4912567.111237985
1649685600,2022-04-11 14:00:00,BTC/USD,41125.28,41235.80,40742.16,40808.94,73.44946152,2997394.668201989
1649682000,2022-04-11 13:00:00,BTC/USD,41147.68,41188.85,40705.29,41145.91,98.48828916,4052390.2818313357
1649678400,2022-04-11 12:00:00,BTC/USD,41073.43,41256.96,40930.59,41158.44,61.07155248,2513609.8284549313
1649674800,2022-04-11 11:00:00,BTC/USD,41578.94,41578.94,40979.73,41053.70,169.57386075,6961634.407072274
1649671200,2022-04-11 10:00:00,BTC/USD,41434.72,41653.95,41236.23,41616.64,165.65274930,6893910.832628353
1649667600,2022-04-11 09:00:00,BTC/USD,42215.69,42225.73,41413.50,41422.62,143.94024885,5962382.230818987
1649664000,2022-04-11 08:00:00,BTC/USD,42341.83,42369.79,42090.48,42224.42,26.67964723,1126532.6300913566
